time,Wind_speed,Wind_dir,Visibility,Temperature,dewpoint,Humidity
2021-12-03 22:00,1.9428822,74.54623,13543.608,287.40295,281.29224,97.02221
2021-12-03 22:20,1.9188405,63.74492,11879.151,286.8086,280.3205,97.92512
2021-12-03 22:40,1.9907106,42.634556,9614,286.25195,279.5796,98.68473
2021-12-03 23:00,1.7136865,107.61553,7918,285.74753,278.2903,99.14789
2021-12-03 23:20,0.7811502,125.12196,10382.304,285.11423,277.55695,98.30942
2021-12-03 23:40,0.47881022,326.28165,9031,284.7567,277.20395,98.93646
2021-12-04 00:00,1.180824,247.17648,11034.486,285.82135,278.53552,98.223434
2021-12-04 00:20,1.5640805,244.6638,11081.347,285.8844,278.40363,98.18878
2021-12-04 00:40,0.9265257,258.3245,21737.117,287.97702,278.9093,88.31871
2021-12-04 01:00,1.6923884,289.15277,26169.273,291.08066,279.38147,72.34808
2021-12-04 01:20,1.9072876,297.61145,27787.28,293.6585,278.6211,58.32223
2021-12-04 01:40,1.2688925,287.27176,28238.531,295.2874,277.10498,52.42259
2021-12-04 02:00,1.6891687,252.57727,28551.854,296.44556,274.8418,47.566154
2021-12-04 02:20,1.9231764,247.81192,28784,297.19366,273.46008,43.40625
2021-12-04 02:40,1.9242413,247.7848,28813.113,297.4275,272.06537,42.913445
2021-12-04 03:00,1.8541763,256.99268,28718.799,297.2163,272.04562,44.56742
2021-12-04 03:20,2.0144024,281.8632,28062.133,295.9649,276.41403,54.594025
2021-12-04 03:40,1.7429705,291.22083,25135.164,293.20044,280.92853,77.79154
2021-12-04 04:00,0.8804799,320.97653,21948.547,291.6617,280.59695,87.8061
2021-12-04 04:20,1.3941585,261.77444,22484.688,290.67575,281.11877,86.2485
2021-12-04 04:40,2.3682337,262.88748,23455.115,289.89136,281.8543,84.09278
2021-12-04 05:00,2.066558,217.29597,22444.01,289.03162,281.49695,86.72418
2021-12-04 05:20,1.9498955,202.11542,21601.445,288.41382,281.02057,88.53497
2021-12-04 05:40,1.6207273,188.22522,20578,287.95355,280.43503,90.283104
2021-12-04 06:00,1.3343832,179.34943,19968.246,287.47162,279.65634,90.93338
2021-12-04 06:20,1.9956286,22.038813,19815.162,287.0655,279.06256,91.46841
2021-12-04 06:40,2.1484315,84.083595,17064.055,286.67593,279.03476,94.46882
2021-12-04 07:00,2.2902462,103.89452,16163.234,286.52112,279.1064,95.26127
2021-12-04 07:20,2.2162535,106.0359,18098.21,286.8543,278.90268,93.52431
2021-12-04 07:40,2.4442093,97.644005,22130.27,287.0883,278.52417,87.42716
2021-12-04 08:00,2.375189,107.22745,23416.346,287.0673,278.14346,84.191284
2021-12-04 08:20,2.33587,104.134125,24576.158,287.69812,277.99963,80.32317
2021-12-04 08:40,3.0620375,112.40103,26586.809,289.64963,278.17596,69.50379
2021-12-04 09:00,0.87863404,133.77126,27385.31,291.72943,278.19336,62.747124
2021-12-04 09:20,2.607833,260.68253,27888.314,294.19177,277.29565,57.140877
2021-12-04 09:40,1.3938125,214.83466,28194.453,295.85266,276.01572,53.05965
2021-12-04 10:00,2.9594848,165.05487,28937.025,298.3535,275.45325,40.413895
2021-12-04 10:20,2.8865345,163.35793,29064.146,299.13937,275.50955,37.682224
2021-12-04 10:40,2.7503664,184.83617,29047,299.09796,275.89172,38.187313
2021-12-04 11:00,2.4595268,217.82738,28903,298.50934,276.25003,41.084255
2021-12-04 11:20,1.834675,245.61833,28048,297.13428,278.76382,54.601875
2021-12-04 11:40,0.65057826,19.177101,21983.291,295.08734,282.20868,87.58177
2021-12-04 12:00,2.4380367,340.6443,25239.004,294.32227,282.11432,76.24439
2021-12-04 12:20,5.839124,359.00168,27528.256,292.7583,282.40628,61.1592
2021-12-04 12:40,3.7105813,18.598955,27023,291.47186,283.3438,66.03094
2021-12-04 13:00,3.3033156,27.662914,26407.068,290.9509,282.61475,70.78409
2021-12-04 13:20,3.6602125,31.15754,25872,290.5865,281.96875,74.12602
2021-12-04 13:40,3.6562083,45.070877,25871,290.33322,281.24005,74.14652
2021-12-04 14:00,3.0136635,61.014786,24984,289.85657,280.58582,78.31072
2021-12-04 14:20,2.692275,61.195534,23318.037,289.54834,280.46542,83.50048
2021-12-04 14:40,3.5090344,130.14978,22975.287,289.38657,280.28424,85.04008
2021-12-04 15:00,3.3811376,101.57861,19032.1,288.69885,280.10278,92.56887
2021-12-04 15:20,2.656213,141.03305,13352.172,287.89508,280.0525,97.20192
2021-12-04 15:40,1.6455535,345.0105,10720,287.41412,279.93646,98.38021
2021-12-04 16:00,2.2082117,356.0603,10944.461,287.34055,279.7077,98.05326
2021-12-04 16:20,1.8589103,344.86285,12417,287.22113,279.56372,97.717514
2021-12-04 16:40,2.3716292,350.83734,17120.057,288.02927,280.07904,94.52659
2021-12-04 17:00,2.2638228,353.58646,23713,290.09662,280.01575,83.119705
2021-12-04 17:20,1.4840726,321.7644,26920,292.82977,277.52002,66.73233
2021-12-04 17:40,2.2122352,323.8161,28096,295.3988,276.68118,54.357304
2021-12-04 18:00,3.3362632,318.9923,28968.387,297.142,277.08936,39.7355
2021-12-04 18:20,3.6551733,323.87042,29256,297.94928,276.61905,33.36034
2021-12-04 18:40,4.0553317,329.65353,29312,298.10336,276.4199,31.880627
2021-12-04 19:00,4.164651,335.52588,29257.295,297.605,279.26126,33.34375
2021-12-04 19:20,3.7285447,332.95148,29014,296.2124,286.08057,38.849377
2021-12-04 19:40,2.8692095,334.64755,28149,293.2445,283.20563,53.405968
2021-12-04 20:00,1.9761992,331.80148,26200.008,291.35303,282.60934,72.10241
2021-12-04 20:20,2.0717754,286.01334,25262.639,290.14285,282.4789,77.292694
2021-12-04 20:40,2.024326,273.02905,23696,288.88434,282.5019,83.36227
2021-12-04 21:00,2.0612009,257.28204,22688.006,288.02942,282.25775,86.06309
2021-12-04 21:20,2.15205,287.70206,22031.193,287.27655,282.2311,87.67057
2021-12-04 21:40,2.65247,328.6248,22901.06,286.66302,282.12823,85.60942
2021-12-04 22:00,2.7437205,346.29846,24867.041,286.3825,281.29224,79.14064
2021-12-04 22:20,2.2976484,334.64023,23962,285.5949,280.3205,82.40024
2021-12-04 22:40,2.2903724,309.35916,23275.541,284.94684,279.5796,84.48659
2021-12-04 23:00,2.2025032,282.63507,21897.781,284.1538,278.2903,87.92088
2021-12-04 23:20,2.153334,265.23248,20128.5,283.37262,277.55695,90.97876
2021-12-04 23:40,2.2293112,262.47232,18849.217,282.81128,277.20395,92.73712
2021-12-05 00:00,2.0004573,106.25691,12319.006,286.48114,278.53552,97.57775
2021-12-05 00:20,2.1157098,118.31436,14318.364,286.78278,278.40363,96.46363
2021-12-05 00:40,2.5525355,99.18837,23387.613,289.30984,278.9093,84.2394
2021-12-05 01:00,2.8401105,97.33291,26194.88,291.5454,279.38147,72.15837
2021-12-05 01:20,2.5954037,102.560074,27496.527,294.185,278.6211,61.576694
2021-12-05 01:40,2.3660452,125.069534,28336.137,296.57007,277.10498,51
2021-12-05 02:00,2.1957073,159.21214,28743.209,297.8283,274.8418,44.09375
2021-12-05 02:20,1.9989932,182.27718,28880,298.40796,273.46008,41.4375
2021-12-05 02:40,1.9817379,207.26752,28926.076,298.51974,272.06537,40.632645
2021-12-05 03:00,1.511977,221.30002,28918.615,298.39648,272.04562,40.75519
2021-12-05 03:20,1.3995582,208.5791,27598.062,297.01794,276.41403,59.652912
2021-12-05 03:40,1.6222935,199.53915,25062.748,295.05316,280.92853,78.20589
2021-12-05 04:00,2.3008835,211.57501,24542.201,293.69,280.59695,80.39218
2021-12-05 04:20,1.8771745,209.09056,23702.604,292.92484,281.11877,83.30451
2021-12-05 04:40,1.5350182,222.60612,22886.898,292.52637,281.8543,85.64774
2021-12-05 05:00,0.9645862,274.42133,19599.129,291.91418,281.49695,91.80012
2021-12-05 05:20,1.9781743,36.180653,20521.133,291.26382,281.02057,90.468
2021-12-05 05:40,1.5907786,21.121964,18881.725,290.7344,280.43503,92.73266
2021-12-05 06:00,2.0604115,304.7639,18604.922,290.35928,279.65634,93.10088
2021-12-05 06:20,1.6534324,277.26624,21137.918,290.45312,279.06256,89.376335
2021-12-05 06:40,1.0516689,266.44943,18523.98,290.1974,279.03476,93.11829
2021-12-05 07:00,1.4769105,245.6417,19794.469,289.94043,279.1064,91.20932
2021-12-05 07:20,1.7343906,302.68784,17993.607,289.26538,278.90268,93.492615
2021-12-05 07:40,1.8042629,283.74142,16949.145,288.4259,278.52417,94.545654
2021-12-05 08:00,1.8550942,298.9239,15783.262,287.7337,278.14346,95.509224
2021-12-05 08:20,1.7572757,313.28128,17260,287.58466,277.99963,94.4336
2021-12-05 08:40,1.4267101,289.9578,24099.672,289.37445,278.17596,82.04162
2021-12-05 09:00,1.5405866,292.22418,27027.38,292.4482,278.19336,66.00693
2021-12-05 09:20,1.8281945,320.73203,28201.092,295.32065,277.29565,52.957165
2021-12-05 09:40,2.1637688,335.17642,28663.066,296.96484,276.01572,45.598373
2021-12-05 10:00,2.3118973,302.83932,29048.428,298.5088,275.45325,37.96107
2021-12-05 10:20,3.328194,284.9311,29290.408,299.0899,275.50955,32.373676
2021-12-05 10:40,3.531208,276.40143,29367.443,299.1772,275.89172,30.642763
2021-12-05 11:00,3.5715635,269.82812,29286.111,298.74557,276.25003,32.59375
2021-12-05 11:20,3.0314336,254.66469,28575.11,296.96844,278.76382,47.07676
2021-12-05 11:40,2.6684484,252.12276,26831.002,293.8682,282.20868,67.416435
2021-12-05 12:00,2.3396642,258.5114,24824.053,292.09412,282.11432,79.240814
2021-12-05 12:20,1.4111755,275.8289,21240.107,290.91742,282.40628,89.16597
2021-12-05 12:40,1.2219962,280.0563,20217.006,289.99774,283.3438,90.73639
2021-12-05 13:00,1.8445597,278.5621,20386,289.26157,282.61475,90.584785
2021-12-05 13:20,1.9244684,250.07718,18847.184,288.4504,281.96875,92.75706
2021-12-05 13:40,1.7706861,297.97284,18446.533,287.72186,281.24005,93.213554
2021-12-05 14:00,2.081349,278.87854,21958.72,287.17908,280.58582,87.827545
2021-12-05 14:20,1.9984742,280.33014,23107.29,286.41766,280.46542,85.03676
2021-12-05 14:40,2.1150644,253.44235,23331.014,285.72192,280.28424,84.46373
2021-12-05 15:00,2.3116553,256.78427,23004.943,284.93774,280.10278,85.37869
2021-12-05 15:20,2.2531016,257.67734,22589.555,284.28833,280.0525,86.413895
2021-12-05 15:40,2.4646742,269.2302,23132.158,283.97363,279.93646,84.89165
2021-12-05 16:00,2.2833076,269.77573,22339.018,283.49243,279.7077,86.58882
2021-12-05 16:20,2.001878,271.5328,21846.096,283.3445,279.56372,87.90497
2021-12-05 16:40,2.1043365,282.27078,25973.148,285.64294,280.07904,73.52676
2021-12-05 17:00,2.4331787,288.88074,27878.379,289.17813,280.01575,57.300625
2021-12-05 17:20,2.3734012,295.564,28605.842,292.54993,277.52002,46.58898
2021-12-05 17:40,3.162266,316.3289,29133.799,295.4231,276.68118,36.086933
2021-12-05 18:00,4.3129582,315.0263,29578.387,297.4173,277.08936,25.055672
2021-12-05 18:20,4.57987,310.99716,29740.549,298.30225,276.61905,20.45514
2021-12-05 18:40,4.626883,313.53125,29779.922,298.47186,276.4199,19.187977
2021-12-05 19:00,4.3352013,316.64075,29747.18,298.11194,279.26126,20.072334
2021-12-05 19:20,3.0953577,321.64624,29420.83,296.26025,286.08057,28.866344
2021-12-05 19:40,2.4335275,305.63602,28116.217,292.61224,283.20563,53.72472
2021-12-05 20:00,2.440129,291.71744,27314.738,290.60657,282.60934,63.11589
2021-12-05 20:20,2.306607,230.55531,25599.012,288.73468,282.4789,75.08584
2021-12-05 20:40,2.433978,224.8374,23550.236,287.61832,282.5019,83.51342
2021-12-05 21:00,2.201855,230.3277,21685.3,286.70422,282.25775,88.33028
2021-12-05 21:20,2.2479732,249.92636,21657.275,286.0339,282.2311,88.10741
2021-12-05 21:40,2.2277737,256.1459,22800.338,285.2422,282.12823,84.872
2021-12-05 22:00,2.1696165,257.29306,23409.125,284.3916,281.29224,84.00137
2021-12-05 22:20,2.2089684,240.96437,23679.033,283.7107,280.3205,83.30433
2021-12-05 22:40,2.1834154,239.43202,22974.928,283.1383,279.5796,85.30738
2021-12-05 23:00,2.2326643,252.74228,22068.086,282.7132,278.2903,86.71265
2021-12-05 23:20,2.2211905,260.9708,21996.594,282.22656,277.55695,85.311386
2021-12-05 23:40,2.217158,264.6155,22118.344,281.73367,277.20395,85.054985
2021-12-06 00:00,1.6188827,268.38486,9068.366,287.34546,278.53552,98.83945
2021-12-06 00:20,1.329285,263.4709,8506,287.22528,278.40363,99.05584
2021-12-06 00:40,1.2624805,283.6607,21616,289.36078,278.9093,88.45605
2021-12-06 01:00,1.6125549,307.7106,25287.92,291.91986,279.38147,77.22486
2021-12-06 01:20,1.7865642,306.26187,27568,294.89667,278.6211,60.845947
2021-12-06 01:40,1.9908489,317.64557,28392.305,296.83725,277.10498,50.13395
2021-12-06 02:00,2.4311337,294.75797,28895,298.01443,274.8418,41.18917
2021-12-06 02:20,2.7436337,281.17294,29111.137,298.52356,273.46008,36.602665
2021-12-06 02:40,2.9741428,281.87366,29214,298.5514,272.06537,34.285114
2021-12-06 03:00,2.9842896,282.69266,29262.13,298.37677,272.04562,33.171875
2021-12-06 03:20,2.4753437,258.83145,28525.268,296.66357,276.41403,47.606865
2021-12-06 03:40,2.320812,262.77628,26414.008,293.98743,280.92853,70.62972
2021-12-06 04:00,2.4705079,249.03012,26015,292.47925,280.59695,72.50592
2021-12-06 04:20,2.1425307,251.14159,24424.656,291.03928,281.11877,80.71031
2021-12-06 04:40,1.8573127,248.36592,22617.072,290.1001,281.8543,86.2919
2021-12-06 05:00,1.9995723,271.1691,22114.615,289.2561,281.49695,87.49354
2021-12-06 05:20,2.279656,300.92026,22596.064,288.55408,281.02057,86.34805
2021-12-06 05:40,2.6848276,327.4265,25389.455,287.8635,280.43503,76.41152
2021-12-06 06:00,2.7016866,342.2078,26256.273,287.17334,279.65634,71.71031
2021-12-06 06:20,2.5202808,348.81427,25736.53,286.51917,279.06256,74.84905
2021-12-06 06:40,2.0530052,336.66794,24334.176,285.89258,279.03476,81.12138
2021-12-06 07:00,1.9360282,286.69592,23196.035,285.21515,279.1064,84.76272
2021-12-06 07:20,1.9237522,264.06366,21328.246,284.3371,278.90268,89.011024
2021-12-06 07:40,1.7905273,263.83417,19166.826,283.65768,278.52417,92.35624
2021-12-06 08:00,1.8409791,271.55237,18426.922,283.3153,278.14346,93.19401
2021-12-06 08:20,1.791883,280.7711,18636,283.22864,277.99963,92.95741
2021-12-06 08:40,2.1654594,289.99573,24786.207,285.53864,278.17596,79.49381
2021-12-06 09:00,2.1832461,290.66736,27011.354,288.73666,278.19336,66.165184
2021-12-06 09:20,2.291967,289.94455,28123.367,292.14178,277.29565,54.092968
2021-12-06 09:40,2.6044307,289.00488,28650.215,294.86597,276.01572,45.81078
2021-12-06 10:00,3.2157128,303.93463,29114.213,296.5249,275.45325,36.57955
2021-12-06 10:20,3.5762918,307.05392,29339,297.3844,275.50955,31.275904
2021-12-06 10:40,3.7428238,310.23978,29420.6,297.7124,275.89172,29.211931
2021-12-06 11:00,3.66978,309.28143,29443.83,297.46362,276.25003,28.69134
2021-12-06 11:20,2.9761345,306.21304,29086.303,295.8332,278.76382,36.8039
2021-12-06 11:40,2.2804453,292.0619,27277.027,292.38318,282.20868,63.01306
2021-12-06 12:00,2.5946732,255.31577,26011.22,290.33243,282.11432,72.57313
2021-12-06 12:20,2.3444657,242.01416,23293.447,288.74957,282.40628,84.52343
2021-12-06 12:40,2.1416433,231.71864,21588.447,287.46542,283.3438,88.56608
2021-12-06 13:00,2.175175,228.56633,20612.137,286.47903,282.61475,90.317474
2021-12-06 13:20,2.2112842,229.5482,20692.326,285.69482,281.96875,90.08862
2021-12-06 13:40,2.2029903,235.04623,22212.713,285.16498,281.24005,87.13021
2021-12-06 14:00,2.3392823,243.09888,23339.035,284.54907,280.58582,84.17581
2021-12-06 14:20,2.1637414,245.72974,23042.242,283.77344,280.46542,84.441765
2021-12-06 14:40,2.189855,254.68523,22785.395,283.20947,280.28424,84.630264
2021-12-06 15:00,2.167568,254.04561,22705.441,282.7265,280.10278,83.76718
2021-12-06 15:20,2.1563466,259.71295,21359.914,282.1319,280.0525,87.16202
2021-12-06 15:40,2.0799422,256.60483,21068.582,281.67603,279.93646,88.00016
2021-12-06 16:00,2.0883977,251.84006,20560.145,281.3147,279.7077,89.053505
2021-12-06 16:20,1.9765917,250.84775,20583.645,281.30045,279.56372,89.81279
2021-12-06 16:40,2.075823,259.38425,25658.484,283.92645,280.07904,75.320045
2021-12-06 17:00,2.413072,263.87073,27721.719,287.6256,280.01575,59.09233
2021-12-06 17:20,2.6170318,268.44562,28650.627,291.30548,277.52002,45.85942
2021-12-06 17:40,3.3147852,284.3495,29124.404,293.97394,276.68118,36.36308
2021-12-06 18:00,3.572528,297.8097,29544.54,295.8774,277.08936,25.843033
2021-12-06 18:20,3.6123202,294.75397,29672.89,296.85977,276.61905,22.384836
2021-12-06 18:40,3.6499603,293.9327,29717.14,297.30695,276.4199,21.099379
2021-12-06 19:00,3.371415,293.3782,29691.785,297.19153,279.26126,21.719381
2021-12-06 19:20,2.5682352,252.24545,29101.781,295.2199,286.08057,36.60086
2021-12-06 19:40,2.4095657,246.17805,27467.652,291.30884,283.20563,61.792503
2021-12-06 20:00,2.73475,245.14012,26823.238,289.2856,282.60934,66.81818
2021-12-06 20:20,2.403966,232.36522,25884.111,287.8534,282.4789,73.95212
2021-12-06 20:40,2.3850086,231.1793,24959.824,286.7458,282.5019,78.66435
2021-12-06 21:00,2.2118616,218.91527,23650.197,285.66113,282.25775,83.46757
2021-12-06 21:20,2.1673057,215.62413,22621.963,284.77936,282.2311,86.26315
2021-12-06 21:40,2.129254,222.30008,21720.92,284.0794,282.12823,88.231224
2021-12-06 22:00,2.1237216,234.65962,20502.191,283.56522,281.29224,90.4503
2021-12-06 22:20,2.1988394,247.88191,19528.186,283.14496,280.3205,91.85553
2021-12-06 22:40,2.4758453,270.24655,19518.326,282.74463,279.5796,91.67839
2021-12-06 23:00,2.0216775,282.30353,21484.13,282.17465,278.2903,88.27457
2021-12-06 23:20,1.9480213,271.7238,21972.906,281.62576,277.55695,87.72761
2021-12-06 23:40,1.7980733,271.11902,21510.055,281.1563,277.20395,88.68535
2021-12-07 00:00,1.8776635,285.1096,9282.351,284.99017,278.53552,98.80285
2021-12-07 00:20,1.7289408,287.98874,9683.196,284.90875,278.40363,98.68742
2021-12-07 00:40,1.6359897,285.46622,20087.209,286.70087,278.9093,91.08173
2021-12-07 01:00,2.1033447,286.21664,24838.676,289.95816,279.38147,79.1977
2021-12-07 01:20,2.7465446,314.16202,26849.559,292.6878,278.6211,67.474655
2021-12-07 01:40,3.5329301,328.07916,28224.451,294.9228,277.10498,52.659428
2021-12-07 02:00,3.9421537,320.65744,28903.191,296.44623,274.8418,41.00878
2021-12-07 02:20,3.939051,315.92404,29183.674,297.2742,273.46008,35.084473
2021-12-07 02:40,3.9728992,315.34808,29317.12,297.62317,272.06537,31.819494
2021-12-07 03:00,3.663362,318.26974,29357.186,297.41882,272.04562,30.799639
2021-12-07 03:20,2.5125344,318.65207,28724.951,295.67352,276.41403,43.755024
2021-12-07 03:40,2.0156484,308.19278,26702.102,292.84668,280.92853,68.36687
2021-12-07 04:00,2.854884,257.01294,25352.264,290.70496,280.59695,76.82851
2021-12-07 04:20,2.3549252,263.91998,23876.006,289.37878,281.11877,82.68754
2021-12-07 04:40,2.1584842,264.01117,22092.22,288.38235,281.8543,87.44814
2021-12-07 05:00,2.0289123,247.00797,20127.816,287.50653,281.49695,91.06954
2021-12-07 05:20,2.0542903,234.87685,19799.822,286.84387,281.02057,91.46481
2021-12-07 05:40,2.2577682,237.88309,20738.26,286.3164,280.43503,90.022026
2021-12-07 06:00,2.2289717,260.3293,20622.67,285.6173,279.65634,89.95815
2021-12-07 06:20,2.0444987,259.5232,20960.316,284.87787,279.06256,89.490906
2021-12-07 06:40,2.0595808,251.81757,21070.049,284.26663,279.03476,89.44553
2021-12-07 07:00,2.3440812,265.9305,21934.266,283.82434,279.1064,87.43156
2021-12-07 07:20,2.1728597,261.40155,20987.602,283.26724,278.90268,88.93156
2021-12-07 07:40,2.1654212,267.61935,20368.777,282.80972,278.52417,89.865814
2021-12-07 08:00,2.0039113,263.79922,19861.016,282.41418,278.14346,90.83261
2021-12-07 08:20,1.8591971,261.14835,20188.016,282.3699,277.99963,90.86895
2021-12-07 08:40,1.7265849,270.29166,25493.168,284.8142,278.17596,76.17699
2021-12-07 09:00,1.9589019,275.6255,27653.45,288.3098,278.19336,59.8872
2021-12-07 09:20,2.281959,278.4161,28586.395,291.78516,277.29565,46.92331
2021-12-07 09:40,2.6078413,288.33984,29045.775,294.46527,276.01572,38.074097
2021-12-07 10:00,3.2040598,294.06436,29532.695,296.1551,275.45325,26.156092
2021-12-07 10:20,3.3864224,288.79044,29665.121,297.00397,275.50955,22.47022
2021-12-07 10:40,3.325008,282.9038,29692.986,297.2461,275.89172,21.71419
2021-12-07 11:00,3.2616832,271.4985,29632.154,296.90723,276.25003,23.491953
2021-12-07 11:20,2.825411,247.03401,28861.809,294.76843,278.76382,41.849792
2021-12-07 11:40,2.7787294,245.62651,27315.53,291.1753,282.20868,63.221813
2021-12-07 12:00,2.6103282,236.54251,26282.121,289.0965,282.11432,71.5386
2021-12-07 12:20,2.2518253,229.68271,25170.67,287.70093,282.40628,77.60434
2021-12-07 12:40,2.1188533,230.70584,23966.432,286.63535,283.3438,82.43722
2021-12-07 13:00,2.361316,224.265,23420.451,285.86963,282.61475,84.12394
2021-12-07 13:20,2.2102113,225.4084,22462.654,285.23264,281.96875,86.55411
2021-12-07 13:40,2.0146725,212.57043,21307.113,284.5762,281.24005,88.981735
2021-12-07 14:00,2.0941334,228.82967,20783.541,284.03088,280.58582,89.98427
2021-12-07 14:20,1.737668,271.16547,18992.697,283.5744,280.46542,92.4749
2021-12-07 14:40,1.77683,265.8559,19017.291,283.25623,280.28424,92.5638
2021-12-07 15:00,2.0410535,266.25436,19550.59,282.89658,280.10278,91.84856
2021-12-07 15:20,2.2786589,264.03915,20031.459,282.35745,280.0525,91.18154
2021-12-07 15:40,2.354571,271.38162,21827.422,281.895,279.93646,88.00432
2021-12-07 16:00,2.1598403,269.49033,22389.729,281.41852,279.7077,86.65967
2021-12-07 16:20,1.9459467,260.36066,22642.098,281.35492,279.56372,86.195305
2021-12-07 16:40,1.5743312,284.47833,26348.646,283.87933,280.07904,71.205475
2021-12-07 17:00,1.660168,294.60532,27980.393,287.64075,280.01575,55.945057
2021-12-07 17:20,1.8773662,302.34006,28873.613,291.46936,277.52002,41.7026
2021-12-07 17:40,1.9799308,311.82425,29292.566,294.3015,276.68118,32.5621
2021-12-07 18:00,1.9539996,297.195,29544.441,295.9707,277.08936,25.892271
2021-12-07 18:20,1.6853402,264.57172,29612.184,296.77643,276.61905,24.019064
2021-12-07 18:40,2.4310756,256.69482,29641.906,296.90747,276.4199,23.21875
2021-12-07 19:00,2.9451208,252.99638,29632.02,296.50137,279.26126,23.528885
2021-12-07 19:20,2.790694,237.56514,29058.146,294.4679,286.08057,37.844074
2021-12-07 19:40,2.772431,234.2519,27793.734,290.74384,283.20563,58.02796
2021-12-07 20:00,3.0373676,234.53818,27711.156,288.87537,282.60934,59.16836
2021-12-07 20:20,2.8253727,234.69514,26581.254,287.76605,282.4789,69.517586
2021-12-07 20:40,2.5441685,234.09587,25111.844,286.54156,282.5019,77.96407
2021-12-07 21:00,2.3758187,241.6287,23857.398,285.66418,282.25775,82.75313
2021-12-07 21:20,2.1084025,224.6302,21834,284.78384,282.2311,87.96225
2021-12-07 21:40,2.1336884,222.39494,20609.928,284.04095,282.12823,90.22385
2021-12-07 22:00,1.7235653,231.40694,19410.129,283.46695,281.29224,91.94778
2021-12-07 22:20,1.7359269,234.48218,19240.686,283.0622,280.3205,92.24232
2021-12-07 22:40,2.0102787,244.39725,18631.566,282.65167,279.5796,92.883804
2021-12-07 23:00,1.831945,305.92786,17780.107,282.13574,278.2903,93.92269
2021-12-07 23:20,1.811894,270.60425,18743.129,281.75504,277.55695,92.79112
2021-12-07 23:40,2.1202846,268.95267,20697.64,281.3588,277.20395,90.123245
2021-12-08 00:00,1.7638092,269.24414,10801.365,284.07587,278.53552,98.31214
2021-12-08 00:20,1.5768754,255.00684,10505.773,283.8435,278.40363,98.39048
2021-12-08 00:40,1.6709467,272.7122,22098.035,285.89697,278.9093,87.55648
2021-12-08 01:00,1.7051138,284.96127,25958.78,288.88474,279.38147,73.64474
2021-12-08 01:20,1.748104,300.77,27710.16,292.11664,278.6211,59.262302
2021-12-08 01:40,1.7170448,315.3471,28520.736,293.88022,277.10498,48.088734
2021-12-08 02:00,1.8239645,276.48654,28941.527,295.19504,274.8418,40.350986
2021-12-08 02:20,2.5288026,261.0434,29081.541,295.85803,273.46008,37.214638
2021-12-08 02:40,2.896499,256.36667,29157.678,296.06592,272.06537,35.57118
2021-12-08 03:00,3.1369734,252.9231,29130.49,295.7751,272.04562,36.166946
2021-12-08 03:20,2.9930823,241.45409,28571.52,294.23215,276.41403,47.123943
2021-12-08 03:40,2.7832503,230.34091,26936.639,291.25803,280.92853,66.57545
2021-12-08 04:00,2.934517,237.01025,26322.363,289.65845,280.59695,71.336174
2021-12-08 04:20,2.3713145,230.13899,25457.47,288.35138,281.11877,76.38415
2021-12-08 04:40,2.238012,218.21964,24455.633,287.39478,281.8543,80.72782
2021-12-08 05:00,2.437051,209.51843,24814.906,286.84332,281.49695,79.24043
2021-12-08 05:20,2.196028,205.76036,24459.11,286.27655,281.02057,80.713806
2021-12-08 05:40,1.3301067,252.40567,22649.504,285.74893,280.43503,85.87537
2021-12-08 06:00,1.4945297,289.8185,21247.326,285.1479,279.65634,88.88605
2021-12-08 06:20,1.7288451,272.80795,21415.674,284.89508,279.06256,88.89309
2021-12-08 06:40,2.344108,289.8963,21473.377,284.64374,279.03476,88.768295
2021-12-08 07:00,2.1848989,248.93643,19576.107,283.9607,279.1064,91.88178
2021-12-08 07:20,1.9776509,249.33047,17738.162,283.4075,278.90268,93.89455
2021-12-08 07:40,2.2088,254.50487,17163.377,283.0073,278.52417,94.38204
2021-12-08 08:00,1.9533894,259.7733,16898.676,282.59613,278.14346,94.50126
2021-12-08 08:20,1.5987308,255.84322,17418.152,282.43604,277.99963,94.169754
2021-12-08 08:40,1.6209792,268.89017,24792.174,284.5335,278.17596,79.33998
2021-12-08 09:00,1.5399945,274.15552,27356.262,287.7978,278.19336,62.977013
2021-12-08 09:20,1.4600478,268.0716,28219.506,291.15158,277.29565,52.730846
2021-12-08 09:40,1.6417627,267.36298,28731.299,293.99487,276.01572,44.442505
2021-12-08 10:00,1.3531512,270.80453,29193.023,295.7016,275.45325,34.805023
2021-12-08 10:20,0.8365763,310.04364,29444.29,296.61,275.50955,28.67673
2021-12-08 10:40,0.97281307,308.38162,29476.037,296.9339,275.89172,27.834976
2021-12-08 11:00,1.6582829,274.2541,29397.012,296.70538,276.25003,29.876667
2021-12-08 11:20,2.1094508,242.03363,28528.98,294.98462,278.76382,47.69
2021-12-08 11:40,2.440914,237.07443,26559.908,291.5379,282.20868,69.576546
2021-12-08 12:00,3.0511594,251.34477,25903.705,289.84897,282.11432,73.896645
2021-12-08 12:20,2.6591537,252.60495,25245.79,288.69714,282.40628,77.37009
2021-12-08 12:40,2.267715,246.01607,23944.986,287.4938,283.3438,82.51989
2021-12-08 13:00,2.367426,253.80182,22584.393,286.6776,282.61475,86.37962
2021-12-08 13:20,2.1549869,256.6656,20265.172,285.89856,281.96875,90.83394
2021-12-08 13:40,2.0482864,249.46533,17639.164,285.16034,281.24005,93.95664
