time,time,Wind_speed,Wind_dir,Visibility,Temperature,dewpoint,Humidity
2021-11-02 16:00:00,2021-11-02 16:00:00,2.293697,280.02597,14768.821,14.638180000000034,6.557700000000011,96.24847
2021-11-02 16:20:00,2021-11-02 16:20:00,0.95636463,282.46436,16322.906,15.044820000000016,6.413720000000012,95.20716
2021-11-02 16:40:00,2021-11-02 16:40:00,0.9626971,282.28067,25126.004,18.08462000000003,6.929040000000043,78.020744
2021-11-02 17:00:00,2021-11-02 17:00:00,1.0231519,295.73123,27969.734,22.494100000000003,6.865750000000048,56.045418
2021-11-02 17:20:00,2021-11-02 17:20:00,1.6016117,342.15228,29271.28,26.21478000000002,4.370020000000011,33.04725
2021-11-02 17:40:00,2021-11-02 17:40:00,1.8949414,342.4652,29662.955,27.82913000000002,3.531180000000006,22.754286
2021-11-02 18:00:00,2021-11-02 18:00:00,2.3369029,314.6322,29767.717,28.883939999999996,3.939360000000022,19.5625
2021-11-02 18:20:00,2021-11-02 18:20:00,3.349212,309.9983,29846.883,29.51708000000002,3.4690500000000384,17.136251
2021-11-02 18:40:00,2021-11-02 18:40:00,3.8299973,308.89148,29869.883,29.634240000000034,3.269900000000007,16.480492
2021-11-02 19:00:00,2021-11-02 19:00:00,3.6705685,306.83713,29861.074,29.26486,6.111260000000016,16.8125
2021-11-02 19:20:00,2021-11-02 19:20:00,2.6181624,290.43546,29373.455,27.160330000000044,12.930570000000046,30.142168
2021-11-02 19:40:00,2021-11-02 19:40:00,2.2489026,239.01543,27395.162,23.37145000000004,10.055630000000008,62.06529
2021-11-02 20:00:00,2021-11-02 20:00:00,2.2876775,216.54707,26100.219,20.960000000000036,9.459339999999997,72.70753
2021-11-02 20:20:00,2021-11-02 20:20:00,2.4501586,205.33705,25618.18,19.44326000000001,9.328900000000033,75.438576
2021-11-02 20:40:00,2021-11-02 20:40:00,2.3446429,210.96663,25219.346,18.40840000000003,9.3519,77.45004
2021-11-02 21:00:00,2021-11-02 21:00:00,2.0608408,222.39047,24459.496,17.62655000000001,9.10775000000001,80.55151
